id,name,address,city,state,postcode,phone,email,website,adoption_url
CO457,Mother Gaia Animal Rescue,,Lafayette,CO,80026,,Tiffany@mgarcolorado.org,https://www.petfinder.com/member/us/co/lafayette/mother-gaia-animal-rescue-co457/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2369,The Zuri Pet Rescue,32423 Calle Perfecto,San Juan Capistrano,CA,92675,(949) 899-5442,adoptions@thezuripetrescue.com,https://www.petfinder.com/member/us/ca/san-juan-capistrano/the-zuri-pet-rescue-ca2369/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD443,"Cause for Paws Cares, Inc",,Bowie,MD,20715,(301) 980-0444,causeforpaws70@yahoo.com,https://www.petfinder.com/member/us/md/bowie/cause-for-paws-cares-inc-md443/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
DE66,Renee's Rescues,PO Box 1297,Hockessin,DE,19707,,info@reneesrescues.org,https://www.petfinder.com/member/us/de/hockessin/renees-rescues-de66/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
QC114,École de formation des intervenants canins du Québec,,Laval,QC,H7S 1P7,(514) 835-5817,info@formationintervenantscanins.com,https://www.petfinder.com/member/ca/qc/laval/ecole-de-formation-des-intervenants-canins-du-quebec-qc114/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC960,Carolina Big Hearts Big Barks Rescue,,Mooresville,NC,28115,,cbhbbpetfinder@gmail.com,https://www.petfinder.com/member/us/nc/mooresville/carolina-big-hearts-big-barks-rescue-nc960/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC959,RescuLily Foundation,,Wilmington,NC,28405,(704) 953-1859,RescuLilyadoptions@gmail.com,https://www.petfinder.com/member/us/nc/wilmington/resculily-foundation-nc959/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2386,Pug Nation Rescue of LA,,Gardena,CA,90248,(310) 327-7871,gwenn@pugnationla.org,https://www.petfinder.com/member/us/ca/gardena/pug-nation-rescue-of-la-ca2386/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1301,Mohawk Hudson Humane Society - Saratoga,4255 NY Route 50,Saratoga Springs,NY,12866,518-886-9645,petstoadopt@mohawkhumane.org,https://www.petfinder.com/member/us/ny/saratoga-springs/mohawk-hudson-humane-society-saratoga-ny1301/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2397,Bay Area Animal Rescue Crew,P.O. Box 6595,Concord,CA,94520,(925) 219-7833,Bayareaanimalrescuecrew@gmail.com,https://www.petfinder.com/member/us/ca/concord/bay-area-animal-rescue-crew-ca2397/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI479,Lucky Dog Small Breed Rescue,,Fond Du Lac,WI,54935,920-279-1818,Luckydogsmallbreedrescue@gmail.com,https://www.petfinder.com/member/us/wi/fond-du-lac/lucky-dog-small-breed-rescue-wi479/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2395,Sister Sister Rescue,,Redlands ,CA,92373,(909) 488-1634,sistersisterrescue@yahoo.com,https://www.petfinder.com/member/us/ca/redlands/sister-sister-rescue-ca2395/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2396,Tails of Gray,P.O. Box 104,Livermore,CA,94551,,info@tailsofgray.org,https://www.petfinder.com/member/us/ca/livermore/tails-of-gray-ca2396/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL844,Effingham County Animal Control,701 E. Eiche Ave.,Effingham,IL,62401,(217) 347-5695,animalcontrol@co.effingham.il.us,https://www.petfinder.com/member/us/il/effingham/effingham-county-animal-control-il844/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC454,Shelter Animals Advocates,,Graniteville,SC,29829,803-334-1219,onlywayout@outlook.com,https://www.petfinder.com/member/us/sc/graniteville/shelter-animals-advocates-sc454/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NH155,Granite State Paw Rescuers,,Goffstown,NH,03045,,granitestatepaw@gmail.com,https://www.petfinder.com/member/us/nh/goffstown/granite-state-paw-rescuers-nh155/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IA239,Paws-N-Claws Rescue and Rehab,,Farson,IA,52563,,pawsnclawsrescueiowa@gmail.com,https://www.petfinder.com/member/us/ia/farson/paws-n-claws-rescue-and-rehab-ia239/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA730,Valley View Animal Rescue,5757 Rich Patch Road,Covington,VA,24426,(540) 862-1756,amybennettwashburn@hotmail.com,https://www.petfinder.com/member/us/va/covington/valley-view-animal-rescue-va730/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2403,TnT Small Animal Rescue,,South San Francisco,CA,94080,(650) 642-4006,tntsmallanimalrescue@yahoo.com,https://www.petfinder.com/member/us/ca/south-san-francisco/tnt-small-animal-rescue-ca2403/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ587,Sunshine Dog Rescue,,Phoenix,AZ,85024,,sunshinedogrescue@yahoo.com,https://www.petfinder.com/member/us/az/phoenix/sunshine-dog-rescue-az587/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ841,Kizzy's Place,,Sicklerville ,NJ,08081,,info@kizzysplace.com,https://www.petfinder.com/member/us/nj/sicklerville/kizzys-place-nj841/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN416,Tuff Start Rescue,,Blaine,MN,55434,,Tuffstartrescue@gmail.com,https://www.petfinder.com/member/us/mn/blaine/tuff-start-rescue-mn416/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA875,Releash Atlanta,,Atlanta,GA,30345,,petfinder@releashatlanta.com,https://www.petfinder.com/member/us/ga/atlanta/releash-atlanta-ga875/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA732,Anicira Veterinary Center,910 N Liberty Street,Harrisonburg,VA,22802,(540) 217-2512,adoptions@anicira.org,https://www.petfinder.com/member/us/va/harrisonburg/anicira-veterinary-center-va732/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2414,We Care Animal Rescue,,St. Helena,CA,94574,(707) 963-7044,shelter@wecareanimalrescue.org,https://www.petfinder.com/member/us/ca/st-helena/we-care-animal-rescue-ca2414/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NE138,"Friends of Pets, Inc.",,Chadron,NE,69337,719-661-8896,info@chadronfriendsofpets.org,https://www.petfinder.com/member/us/ne/chadron/friends-of-pets-inc-ne138/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NV192,Res-Que,PO Box 60816,Reno,NV,89506,,karen@res-que.org,https://www.petfinder.com/member/us/nv/reno/res-que-nv192/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2417,The Pet Adoption Center of Orange County,,Lake Forest,CA,92630,(949) 858-1000,info@adoptocpets.org,https://www.petfinder.com/member/us/ca/lake-forest/the-pet-adoption-center-of-orange-county-ca2417/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2416,"I Dream of Home Rescue, Inc.",PO Box 7612,La Verne,CA,91750,,info@idohr.org,https://www.petfinder.com/member/us/ca/la-verne/i-dream-of-home-rescue-inc-ca2416/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ851,Tails of Hope,PO Box 631,Oakhurst,NJ,07755,732-660-8440,adopt@tailsofhopenj.com,https://www.petfinder.com/member/us/nj/oakhurst/tails-of-hope-nj851/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN845,Frances H. Hensley Animal Shelter,78 Mig Drive,Lexington,TN,38351,7312499443,fhh.animalshelter1@gmail.com,https://www.petfinder.com/member/us/tn/lexington/frances-h-hensley-animal-shelter-tn845/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1454,VCA Gulf Bay Animal Hospital,,Clearwater,FL,33765,7277975107,kimbervet1@gmail.com,https://www.petfinder.com/member/us/fl/clearwater/vca-gulf-bay-animal-hospital-fl1454/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL849,Always Room 4 More Paws,PO Box 6543,Elgin,IL,60121,,alwaysroom4morepaws@yahoo.com,https://www.petfinder.com/member/us/il/elgin/always-room-4-more-paws-il849/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2429,Humane Society of Sonoma County - Healdsburg,14242 Bacchus Landing Way,Healdsburg,CA,95448,(707) 431-3386,kstewart@humanesocietysoco.org,https://www.petfinder.com/member/us/ca/healdsburg/humane-society-of-sonoma-county-healdsburg-ca2429/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI998,For The Love of Cats Rescue and Adoption,,Walled Lake,MI,48390,(248) 301-2344,info@locrami.com,https://www.petfinder.com/member/us/mi/walled-lake/for-the-love-of-cats-rescue-and-adoption-mi998/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI997,Michigan Pit Bull Education Project,,White Lake,MI,48386,(248) 931-3442,info@michpitbulleducation.org,https://www.petfinder.com/member/us/mi/white-lake/michigan-pit-bull-education-project-mi997/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CT552,Looking Glass Animal Rescue,,Ridgefield,CT,06877,,adopt@lgarinc.org,https://www.petfinder.com/member/us/ct/ridgefield/looking-glass-animal-rescue-ct552/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2443,"Dharma Dog Movement, Inc.",,Palm Springs,CA,92264,,adopt@dharmadogmovement.org,https://www.petfinder.com/member/us/ca/palm-springs/dharma-dog-movement-inc-ca2443/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY486,"Clark County C.A.R.E.S., Inc.",P. O. Box 4402,Winchester,KY,40392,,info@clarkcountycares.com,https://www.petfinder.com/member/us/ky/winchester/clark-county-c-dot-ar-dot-es-dot-inc-ky486/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
QC121,Chez Alex Auberge Canine,,Saint-Calixte,QC,J0K 1Z0,(450) 562-5325,chezalexaubergecanine@yahoo.com,https://www.petfinder.com/member/ca/qc/saint-calixte/chez-alex-auberge-canine-qc121/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO465,Havok's Wolfpack,,Boulder,CO,80301,(720) 504-4660,havok@havokswolfpack.com,https://www.petfinder.com/member/us/co/boulder/havoks-wolfpack-co465/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ME151,Emma's Angels Rescue,,North Berwick,ME,03906,207-676-5599,axel1759@aol.com,https://www.petfinder.com/member/us/me/north-berwick/emmas-angels-rescue-me151/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC464,"H.F. Help, Inc",,Ladson,SC,29456,(843) 343-1202,hfhelprescue@gmail.com,https://www.petfinder.com/member/us/sc/ladson/h-dot-f-help-inc-sc464/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK441,LYFdogs,PO Box 7622,Moore,OK,73153,,kafb2@aol.com,https://www.petfinder.com/member/us/ok/moore/lyfdogs-ok441/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
DE69,Brandywine Valley SPCA - Everyday Adoption Center,Petsmart - 1390 N. Dupont Highway,Dover,DE,19901,(302) 736-5260,eacadoptions@bvspca.org,https://www.petfinder.com/member/us/de/dover/brandywine-valley-spca-everyday-adoption-center-de69/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
DE68,Brandywine Valley SPCA - New Castle,600 South Street,New Castle,DE,19720,(302) 516-1000,info@bvspca.org,https://www.petfinder.com/member/us/de/new-castle/brandywine-valley-spca-new-castle-de68/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ861,Safe and Sound Animal Rescue,,Wantage,NJ,07461,(973) 997-3556,priceless68@aol.com,https://www.petfinder.com/member/us/nj/wantage/safe-and-sound-animal-rescue-nj861/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KS293,Topeka Spay Neuter Project,PO BOX 232,Topeka,KS,66604,785-408-7387,tsnpadoptions@gmail.com,https://www.petfinder.com/member/us/ks/topeka/topeka-spay-neuter-project-ks293/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC467,Roman's Travel with Care,,Little River,SC,29566,(843) 359-0858,RomansTravelwithCare@gmail.com,https://www.petfinder.com/member/us/sc/little-river/romans-travel-with-care-sc467/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NE141,FurEver Home Inc,925 W 6th Street,Fremont,NE,68025,(402) 979-8800,fetchingfureverhomes@gmail.com,https://www.petfinder.com/member/us/ne/fremont/furever-home-inc-ne141/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL858,Paws for Life,,Springfield,IL,62702,(309) 306-1618,pawsforlifespringfield@gmail.com,https://www.petfinder.com/member/us/il/springfield/paws-for-life-il858/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ864,All God's Creatures Inc.,,Hightstown,NJ,08520,(609) 203-1835,allgodscreaturesoneark@gmail.com,https://www.petfinder.com/member/us/nj/hightstown/all-gods-creatures-inc-nj864/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1477,Maxx and Me Pet Rescue,,Tampa,FL,33626,,maxxandmerescue@gmail.com,https://www.petfinder.com/member/us/fl/tampa/maxx-and-me-pet-rescue-fl1477/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA890,Help For The Dogs Inc.,,Griffin,GA,30223,(401) 261-5334,Gary@Veduccio.net,https://www.petfinder.com/member/us/ga/griffin/help-for-the-dogs-inc-ga890/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AR344,Have a Heart Humane Society,657 Hwy 202 West,Yellville,AR,72687,(870) 449-7387,haveaheartpetshelter@gmail.com,https://www.petfinder.com/member/us/ar/yellville/have-a-heart-humane-society-ar344/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1000,"Arctic Spirit Rescue, Inc.",,West Chester,PA,19380,(610) 983-8091,info@arcticspiritrescue.org,https://www.petfinder.com/member/us/pa/west-chester/arctic-spirit-rescue-inc-pa1000/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA745,Operation Hood Inc.,,Fredericksburg,VA,22407,,ophoodadoption@gmail.com,https://www.petfinder.com/member/us/va/fredericksburg/operation-hood-inc-va745/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2469,Golden Oldies Cat Rescue,PO Box 683,Monterey,CA,93942,8312009700,goldenoldiescats@gmail.com,https://www.petfinder.com/member/us/ca/monterey/golden-oldies-cat-rescue-ca2469/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1155,River Road Rabbit Rescue,,Athens,OH,45701,740-517-3486,athensrabbits@gmail.com,https://www.petfinder.com/member/us/oh/athens/river-road-rabbit-rescue-oh1155/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1154,Meowy Me Cat Rescue,P.O. Box 371,Londonderry,OH,45647,(740) 649-7185,meowymerescue@gmail.com,https://www.petfinder.com/member/us/oh/londonderry/meowy-me-cat-rescue-oh1154/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA895,Puppy Love Mission,,Loganville,GA,30052,,puppylovemission@yahoo.com,https://www.petfinder.com/member/us/ga/loganville/puppy-love-mission-ga895/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA751,Purple Paws 2nd Chance Rescue,,Fredericksburg,VA,22407,(540) 786-4643,pp2crescue@gmail.com,https://www.petfinder.com/member/us/va/fredericksburg/purple-paws-2nd-chance-rescue-va751/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2177,Homeless Hounds Animal Rescue,P.O Box 521,Colleyville,TX,76034,817-821-4942,homelesshounds2016@gmail.com,https://www.petfinder.com/member/us/tx/colleyville/homeless-hounds-animal-rescue-tx2177/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2471,Friends of Milo Foundation,PO Box 25120,Los Angeles,CA,90025,(818) 321-9557,friendsofmilo02@gmail.com,https://www.petfinder.com/member/us/ca/los-angeles/friends-of-milo-foundation-ca2471/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO472,Brighter Days Dog Rescue,,Boulder,CO,80305,,brighterdaysdogrescue@gmail.com,https://www.petfinder.com/member/us/co/boulder/brighter-days-dog-rescue-co472/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2472,"Furiends Forever, Inc.",,Burbank,CA,91502,,info@furiendsforever.org,https://www.petfinder.com/member/us/ca/burbank/furiends-forever-inc-ca2472/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY496,Preston Cares Network,,Owensboro,KY,42301,(502) 709-8899,Rachel@PrestonCaresNetwork.org,https://www.petfinder.com/member/us/ky/owensboro/preston-cares-network-ky496/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1158,Paw Patrol,,Kettering,OH,45429,,adoptions@pawpatroldayton.com,https://www.petfinder.com/member/us/oh/kettering/paw-patrol-oh1158/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IA249,Gems Forever Animal Rescue Inc,,Cedar Rapids,IA,52404,(319) 775-0470,info@gemsforever.org,https://www.petfinder.com/member/us/ia/cedar-rapids/gems-forever-animal-rescue-inc-ia249/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON538,Fetch + Releash Dog Rescue,,Mississauga,ON,L5M 1Y3,,adopt@fetchandreleash.ca,https://www.petfinder.com/member/ca/on/mississauga/fetch-releash-dog-rescue-on538/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN855,ResponsiBully Rescue,,Chattanooga,TN,37421,,ResponsibullyRescue@gmail.com,https://www.petfinder.com/member/us/tn/chattanooga/responsibully-rescue-tn855/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN856,Paws Angels Dog Rescue,,Antioch,TN,37013,(615) 483-2177,pawsangelsdogrescue@gmail.com,https://www.petfinder.com/member/us/tn/antioch/paws-angels-dog-rescue-tn856/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IA250,Animal Alliance Rescue,2047 Fernwood Ave ,Red Oak,IA,51566,(515) 520-7748,,https://www.petfinder.com/member/us/ia/red-oak/animal-alliance-rescue-ia250/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2186,Epic Animal Rescue,PO Box 93163,Southlake,TX,76092,,fetch@epicanimalrescue.org,https://www.petfinder.com/member/us/tx/southlake/epic-animal-rescue-tx2186/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2483,Friends of SNAP,PO Box 235287,Encinitas,CA,92023,(760) 529-1455,kylie@snap-sandiego.org,https://www.petfinder.com/member/us/ca/encinitas/friends-of-snap-ca2483/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC476,Bully4You Rescue And Rehabilitation Inc.,,Warrenville,SC,29851,,bully4yourescue@hotmail.com,https://www.petfinder.com/member/us/sc/warrenville/bully4you-rescue-and-rehabilitation-inc-sc476/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD457,S&D K9 Rehabilitation,,Hughesville,MD,20637,(240) 350-9192,sdk9rehab@gmail.com,https://www.petfinder.com/member/us/md/hughesville/s-and-d-k9-rehabilitation-md457/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI495,New Leash on Life Dog Rescue,,Rockland,WI,54653,,newleashdogrescue@gmail.com,https://www.petfinder.com/member/us/wi/rockland/new-leash-on-life-dog-rescue-wi495/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2196,Powder's Pals Rescue,,Wylie,TX,75098,214-901-0906,powderspalsrescue@gmail.com,https://www.petfinder.com/member/us/tx/wylie/powders-pals-rescue-tx2196/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO474,Circle 2 Rescue,,Evergreen,CO,80439,,circle2rescue@yahoo.com,https://www.petfinder.com/member/us/co/evergreen/circle-2-rescue-co474/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA904,Ryan's New Life Animal Rescue,P. O. Box 2615,Loganville,GA,30052,,ryansnewliferescue@gmail.com,https://www.petfinder.com/member/us/ga/loganville/ryans-new-life-animal-rescue-ga904/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN433,The Babinski Foundation,2825 76th St Sw,Pequot Lakes,MN,56472,(218) 568-7387,adoptions@babinskifoundation.org,https://www.petfinder.com/member/us/mn/pequot-lakes/the-babinski-foundation-mn433/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA903,W-Underdogs Atlanta,,Atlanta,GA,30315,,adopt@w-underdogs.org,https://www.petfinder.com/member/us/ga/atlanta/w-underdogs-atlanta-ga903/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ876,All for the Paws ,P. O.  Box 2281,Perth Amboy ,NJ,08862,7324866382,Allforthepaws@gmail.com,https://www.petfinder.com/member/us/nj/perth-amboy/all-for-the-paws-nj876/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1166,Richards Place,,Eastlake,OH,44095,(440) 953-8088,arloprecision@sbcglobal.net,https://www.petfinder.com/member/us/oh/eastlake/richards-place-oh1166/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1494,Ruff Pet Rescue,,Palm City,FL,34990,(772) 238-0930,Ruffpetrescue@gmail.com,https://www.petfinder.com/member/us/fl/palm-city/ruff-pet-rescue-fl1494/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2508,Unidos para los Animales,,Kensington,CA,94707,,upaadoption@gmail.com,https://www.petfinder.com/member/us/ca/kensington/unidos-para-los-animales-ca2508/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1015,Erie Animal Network,1158 West 26th Street,Erie,PA,16509,,erieanimalnetwork@gmail.com,https://www.petfinder.com/member/us/pa/erie/erie-animal-network-pa1015/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY506,Bluegrass Doberman Rescue,,Louisville,KY,40206,,Info@bluegrassdobermanrescue.org,https://www.petfinder.com/member/us/ky/louisville/bluegrass-doberman-rescue-ky506/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI1017,Paws and Think Detroit,,Detroit,MI,48221,,pawsandthinkdetroit@gmail.com,https://www.petfinder.com/member/us/mi/detroit/paws-and-think-detroit-mi1017/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI1016,Motor City Mutts Rescue,,Bloomfield Hills,MI,48301,,motorcitymuttsrescue@gmail.com,https://www.petfinder.com/member/us/mi/bloomfield-hills/motor-city-mutts-rescue-mi1016/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO703,Creatures By Theresa,,Dearborn,MO,64439,(816) 377-5472,cbtzooandrescue@gmail.com,https://www.petfinder.com/member/us/mo/dearborn/creatures-by-theresa-mo703/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1169,HALO,,Xenia,OH,45385,,director@halok9behavior.com,https://www.petfinder.com/member/us/oh/xenia/halo-oh1169/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA913,Public Animal Welfare Services,99 North Ave,Rome,GA,30161,(706) 236-4537,,https://www.petfinder.com/member/us/ga/rome/public-animal-welfare-services-ga913/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1171,House of Mews Rescue,PO Box 241251,Cleveland,OH,44124,(440) 494-6397,houseofmewsrescue@gmail.com,https://www.petfinder.com/member/us/oh/cleveland/house-of-mews-rescue-oh1171/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1504,Saving Paws 4 Love,,Miami,FL,33144,(305) 890-9310,help@savingpaws4love.org,https://www.petfinder.com/member/us/fl/miami/saving-paws-4-love-fl1504/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1020,Furever Home Rescue,,Orwigsburg,PA,17961,570-617-8918,fureverhome2017@gmail.com,https://www.petfinder.com/member/us/pa/orwigsburg/furever-home-rescue-pa1020/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
